cig,label,score_raw_final,score_calib_final
0219024850,,0.982305061963219,0.9338586823944754
0201997531,,0.9882927680364366,0.9357480088164355
0229319804,,0.9894455590748197,0.9361059371839096
02249388B3,,0.9759809844613812,0.9318072600523872
022708112B,,0.9918912304011835,0.9368591461841854
193435041D,,0.9965870100785355,0.9382821701658927
02218368D9,,0.9608124081649029,0.9266443906503414
0226869238,,0.9734818685921417,0.930980447107045
0221219BAE,,0.9985440633384653,0.9388663519106332
021238734B,,0.9966524278716994,0.9383017813993326
0222906BD6,,0.9854813790682174,0.9348672610551111
0218005F66,,0.9993721517426001,0.9391119772030763
023117861D,,0.987911726588059,0.9356292897491568
0216491E02,,0.9371033440648914,0.917850563181396
0226263E1E,,0.9985202314573035,0.9388592692683144
021652493F,,0.9849267042555377,0.934692171780172
0229368076,,0.956363494488731,0.9250631440729749
0209931888,,0.9767773588421492,0.9320687998071616
0210917635,,0.9891929992181314,0.9360276795193403
02209437EC,,0.9872696078449638,0.9354287659679191
0222596C04,1.0,0.9994388387114927,0.9391317175037532
02272214B2,,0.9905885754400383,0.9364589956537364
1055294826,,0.9876603223592435,0.9355508492511638
0230099BB0,,0.999034124368739,0.9390118241288492
02244283D7,,0.9739599138867623,0.931139319295499
0216649069,,0.925411910674534,0.9131692892312473
02237547A2,,0.9857805026794002,0.9349615014033916
021748524C,,0.9875657842744825,0.9355213294542021
0219584671,,0.9640934771016182,0.9277908124493242
022355643E,,0.9979675365171825,0.9386947974667524
2811707603,,0.9679712351305297,0.9291244073590883
0229458AB8,,0.9928882215927981,0.9371638137506649
0239852C1E,,0.9699109261266344,0.9297829156056548
02320169A6,1.0,0.9986349483401379,0.938893355158264
3131931737,,0.6326020122610989,0.6978130358989347
027908001A,,0.9764991327700098,0.9319775325953491
0241861601,,0.9743360529808626,0.9312640861408729
023486263F,,0.9866646579532136,0.9352393175639437
043150050F,,0.9930722082960104,0.9372198875897164
0237677941,,0.9413496628760443,0.9194931550282085
1364068086,,0.9945178226315858,0.9376588471122506
0233911575,,0.9794136610486104,0.9329279742366113
0236579F26,,0.975049504123694,0.9315001656950802
0234742339,,0.9982514006592371,0.9387793217801114
0230263309,,0.9787456167604629,0.9327112165241322
8240583836,,0.9170224175413447,0.9096626965160489
0231406245,,0.9698255551839734,0.9297540522835863
02325756F4,,0.9920906166445189,0.9369201860352789
02413532CB,,0.9783055505216088,0.9325680750405505
023417929F,,0.999751909940811,0.9392243111042059
0244144200,,0.9812860290053552,0.9335320450100927
024367709F,,0.9989223187164032,0.9389786636939853
0243806B10,,0.988561373377186,0.9358315741881504
02388690EF,,0.9973898023842193,0.9385224324577993
0241234098,,0.9876751213455554,0.9355554691392033
022566724C,,0.9932011197814425,0.9372591482719491
0234295259,,0.9926253922083134,0.9370836298829499
0239310CD8,,0.9556049499290192,0.9247904332414365
0235083C9D,,0.9974085827841991,0.9385280426408508
0179755284,1.0,0.9876442212938861,0.9355458225350585
01973423C4,,0.9830103452200469,0.9340838775070782
0242730321,,0.9937021370062106,0.9374115183039035
0242088156,,0.995847978715289,0.938060215247111
0231908089,,0.9969282875054809,0.9383844157908633
0234189ADD,,0.9713012856457705,0.9302514455923011
0228867305,,0.9974554965570935,0.9385420548875921
2097013DDB,,0.9409467703697028,0.9193386011437941
27526441B0,,0.5734636371576168,0.6296486517864309
27416522CD,,0.8904548104771096,0.8977037100783821
0256497404,,0.9755222804985518,0.9316561923889463
0233141A07,,0.9638369506856079,0.9277017794985477
240578870E,,0.8914939046664571,0.898196711198248
3979556180,,0.9925838416067132,0.9370709449100665
0237738B97,,0.9925483334836219,0.9370601027534354
0233976B17,,0.9895644951734258,0.9361427595712337
02436190C2,,0.9772903885003521,0.9322367926214208
0237799DED,,0.8953589209355092,0.9000120288150455
024616234E,,0.9386754221662509,0.9184622133326031
0248794F49,,0.9754353872213931,0.9316275404020365
024154406A,,0.9995503586547994,0.9391647156360106
024731284F,,0.9947354656944722,0.9377246855797545
0248458A04,,0.9690992753279416,0.929508058218668
36237626FF,,0.9384097767365125,0.9183591505402694
17539594C0,,0.9959896055721361,0.9381028080188198
1012855A60,,0.9941197660786945,0.9375382642461378
0252960D2E,,0.9247014046193339,0.9128771553504992
0255254243,,0.9951346927512312,0.9378452856887165
02484378B0,,0.8510706113163291,0.8774015763108745
025496863E,,0.9995500080381557,0.9391646119167136
024558899E,,0.8680277455887783,0.8865371998872802
0249778B50,,0.985630257896417,0.9349141819229937
024370795E,,0.9981304024323968,0.9387433062823424
0222697F5C,,0.9783406399807637,0.9325794990360983
0254367648,,0.9851556529389277,0.9347644949742051
0250322C3C,,0.9807676204583372,0.9333653016760871
02534712E2,,0.9921967351553515,0.9369526505765545
2717681D4B,,0.9745837918589826,0.9313461477211529
0257106A92,,0.9844564208407272,0.9345433787466056
2810774414,,0.9664360281470674,0.9285991785999523
0251392F39,,0.9385991330743257,0.9184326274981811
