cig,label,score_raw_final,score_calib_final,rank_pct_global,rank_pct_within_U
9802393699,,0.0225177776363975,0.354666347035269,80.99,83.95
981423963A,,0.0223013003757161,0.3545066566060069,80.82,83.78
9797379CE8,,0.0088254957040825,0.3446308320787087,47.25,49.14
98276945A5,,0.0117736816560236,0.3467803437109852,61.23,63.65
9746891CE4,,0.0090792411006152,0.3448155886278871,49.3,51.28
983139971B,,0.009759437986016,0.3453110833923821,54.1,56.25
975954574F,0.0,0.0183726212683815,0.3516142199055816,76.5,
9833622197,,0.0072257097435849,0.3434670823036559,17.56,18.27
9817353FF8,,0.0199272150143551,0.3527574807502314,78.55,81.52
9800537AF9,,0.0199272150143551,0.3527574807502314,78.55,81.52
9863020595,,0.0168941307905427,0.3505285020437914,73.72,76.6
9825847175,,0.0074273194836049,0.3436136383257197,38.82,40.38
983498458B,0.0,0.0652984059899034,0.3868213418990766,93.91,
99158767BB,,0.0072257097435849,0.3434670823036559,17.56,18.27
A00FFAEF28,,0.0072257097435849,0.3434670823036559,17.56,18.27
985200106C,,0.0072257097435849,0.3434670823036559,17.56,18.27
98642604DD,,0.0072257097435849,0.3434670823036559,17.56,18.27
969030764E,0.0,0.0648936247070865,0.3865119135798523,93.83,
987793382D,,0.0072257097435849,0.3434670823036559,17.56,18.27
A01149E661,,0.0156822548190911,0.3496397227626889,70.48,73.23
9870421116,,0.0072257097435849,0.3434670823036559,17.56,18.27
9802685790,,0.0092671852559141,0.344952464360387,51.3,53.34
9777893C8D,,0.0072257097435849,0.3434670823036559,17.56,18.27
9757389420,,0.0305034678194268,0.3605796044194019,85.2,88.17
9788759378,0.0,0.1027895880813827,0.4158467624994584,96.82,
984944317E,,0.0103824963739643,0.3457652502266857,56.72,58.97
9897307C1A,,0.0120785048302893,0.3470029479432053,62.07,64.52
9853130419,,0.0174479236708984,0.3509349949263404,74.92,77.83
9878962955,,0.0204747535356647,0.3531605475983725,79.21,82.18
9900491F9E,,0.0072764028702185,0.3435039298165525,36.28,37.73
9917033286,,0.0087431050247042,0.3445708520507872,46.89,48.77
9903031FB1,0.0,0.1042276977355865,0.416973252010282,96.9,
986067459A,,0.0072257097435849,0.3434670823036559,17.56,18.27
9892105748,,0.0085049322547989,0.3443974912429182,46.29,48.14
9919523954,,0.0367116564119554,0.3652061594792177,87.89,90.76
9919774876,,0.0221213054899059,0.354373903092438,80.67,83.63
9937420A66,,0.0072257097435849,0.3434670823036559,17.56,18.27
9822737AFE,,0.0409127958233545,0.368351234928581,89.23,92.09
9889008B8D,,0.0072257097435849,0.3434670823036559,17.56,18.27
988055189E,,0.0072257097435849,0.3434670823036559,17.56,18.27
9848169626,,0.0101723182038851,0.3456120132652072,55.37,57.58
9868089CA5,,0.0082814465682868,0.3442348585064532,45.25,47.05
9869715A77,,0.0168653387618461,0.3505073741579071,73.63,76.5
9880497C0D,,0.0072257097435849,0.3434670823036559,17.56,18.27
9920087AC1,,0.0072257097435849,0.3434670823036559,17.56,18.27
987186263B,0.0,0.0559631635274735,0.3797088752893559,92.41,
9899226BB6,,0.0080525065508701,0.344068294440239,44.57,46.35
9880650A50,0.0,0.10841863448316,0.4202609726882192,97.09,
9879724E26,,0.0072257097435849,0.3434670823036559,17.56,18.27
9881324685,,0.0103824963739643,0.3457652502266857,56.72,58.97
98856318C4,,0.0197135436545718,0.352600244783351,78.33,81.29
9868532A39,,0.0163574918388033,0.3501348073040108,72.37,75.2
9868749D4B,,0.0073076184958013,0.3435266205789845,37.11,38.6
98748518D4,,0.0095504734112397,0.3451588256882577,52.69,54.79
99301467B5,,0.0074449696112199,0.3436264701387361,39.5,41.08
99283047A4,,0.0072257097435849,0.3434670823036559,17.56,18.27
98723107EE,,0.0072257097435849,0.3434670823036559,17.56,18.27
9935980614,,0.0072257097435849,0.3434670823036559,17.56,18.27
99163574AB,1.0,0.3834982179050982,0.6376024984794175,99.43,
A061D8DFC0,,0.0092974567191214,0.3449745128284417,51.39,53.44
9921018B0A,,0.0120878047734395,0.3470097404962338,62.07,64.53
99440444B4,,0.0072257097435849,0.3434670823036559,17.56,18.27
9882069D4E,0.0,0.0326205311785393,0.3621544557664653,86.26,
99230041F3,,0.0072257097435849,0.3434670823036559,17.56,18.27
9911928DBB,,0.0097503836018568,0.3453044854452723,54.05,56.2
9925167AE7,,0.1106523185674662,0.4220161752540755,97.14,98.88
9832665BD6,,0.0088758100619756,0.3446674631296502,47.4,49.3
9888013675,0.0,0.0731421651140334,0.3928351475954255,94.88,
9932188CD0,,0.0072257097435849,0.3434670823036559,17.56,18.27
9869722041,,0.0072257097435849,0.3434670823036559,17.56,18.27
9929648CBD,,0.0085049322547989,0.3443974912429182,46.29,48.14
990561219E,,0.0072257097435849,0.3434670823036559,17.56,18.27
9908852359,,0.0159763960873428,0.349855347700399,71.18,73.96
99279313D6,,0.0716256771291855,0.3916698576566512,94.68,97.0
99341618FD,,0.0119967728023239,0.3469432546526688,61.85,64.29
98168007A1,,0.0072257097435849,0.3434670823036559,17.56,18.27
9816979B57,,0.0468382035572415,0.3728061818721376,90.55,93.36
9837260BC0,,0.0088758100619756,0.3446674631296502,47.4,49.3
9906994613,,0.0601778833322306,0.3829138529766259,93.1,95.72
9903330672,,0.0465106948151852,0.3725593758303613,90.48,93.29
996126149F,,0.0075669033018446,0.3437151233440664,40.82,42.45
99110709B1,,0.0072257097435849,0.3434670823036559,17.56,18.27
9882766C7D,0.0,0.0176541117068952,0.3510863955670781,75.31,
99322396E8,,0.0082814465682868,0.3442348585064532,45.25,47.05
9812877246,,0.0074449696112199,0.3436264701387361,39.5,41.08
9751546E51,,0.0175633158054509,0.3510197218662506,75.11,78.03
9911514818,,0.0072257097435849,0.3434670823036559,17.56,18.27
991600957D,,0.0167740292804002,0.3504403742021216,73.3,76.17
99439241AE,,0.0072257097435849,0.3434670823036559,17.56,18.27
9889348423,,0.036799431854369,0.3652717538774355,87.95,90.82
98876635A1,,0.0175476550015398,0.351008222334158,75.09,78.01
9922957B27,,0.0072257097435849,0.3434670823036559,17.56,18.27
9937465F87,,0.0097587261530982,0.3453105646762113,54.08,56.23
9861049B0E,,0.0072257097435849,0.3434670823036559,17.56,18.27
9835844B3B,,0.0072257097435849,0.3434670823036559,17.56,18.27
98886357BF,0.0,0.0502796110209089,0.375403565352391,91.25,
98764028C1,,0.0195950981362157,0.3525130971303743,78.2,81.16
9883699E6C,0.0,0.0405080623893068,0.3680477489813951,89.07,
9899562100,,0.0077576772727781,0.34385384946745,43.36,45.09
A05A589584,,0.0072257097435849,0.3434670823036559,17.56,18.27
990786767F,,0.0128064978145894,0.347534852479721,63.86,66.38
A06BAFA932,,0.0184855272985323,0.3516971948300241,76.61,79.54
99075744B5,0.0,0.1044602123479697,0.4171554654052451,96.91,
9808835AB3,,0.0151494344961707,0.3492492869202497,69.42,72.14
9911827A63,,0.0075669033018446,0.3437151233440664,40.82,42.45
9913802836,,0.0607097544717474,0.3833190318077175,93.2,95.81
9892055E03,,0.0102654771548552,0.3456799297555917,56.0,58.22
9847568630,0.0,0.0467836243712598,0.3727650471492154,90.53,
98892692F2,0.0,0.0487873394382834,0.3742763910249711,90.99,
9863165D3B,0.0,0.0755618586039882,0.3946969973410185,95.11,
9926561945,,0.0072257097435849,0.3434670823036559,17.56,18.27
9838910D5F,,0.0160117449886873,0.3498812649092271,71.33,74.12
9893627F44,,0.0102116006967084,0.3456406509591979,55.59,57.8
9879884233,,0.0072257097435849,0.3434670823036559,17.56,18.27
9891532E6B,,0.0072257097435849,0.3434670823036559,17.56,18.27
987748132E,,0.0072257097435849,0.3434670823036559,17.56,18.27
9907605E47,,0.014177110084431,0.3485373160289057,66.9,69.53
9863534DBD,,0.0072257097435849,0.3434670823036559,17.56,18.27
9873420BED,,0.0072257097435849,0.3434670823036559,17.56,18.27
9884787049,,0.0072257097435849,0.3434670823036559,17.56,18.27
989148794A,,0.0072257097435849,0.3434670823036559,17.56,18.27
9823553C60,,0.0379976504287473,0.3661676792511976,88.28,91.15
987218726F,,0.0072257097435849,0.3434670823036559,17.56,18.27
9875834408,,0.0216158117882072,0.3540012010341526,80.3,83.25
993727311A,,0.0073453316817433,0.3435540353969554,37.65,39.16
9868035019,,0.0072257097435849,0.3434670823036559,17.56,18.27
9936589CA2,,0.0170487790387626,0.3506419945422472,74.12,77.01
9853501641,,0.0240859305269591,0.3558241037197174,82.17,85.13
993032181F,1.0,0.3181648303516579,0.5876796822314647,99.19,
990623106F,,0.0152236470347367,0.3493036556886135,69.58,72.3
9895817E83,,0.077354164174238,0.3960780751609358,95.25,97.39
9933485B22,,0.0093921049820405,0.3450434549685983,51.81,53.87
9915573DAE,,0.0072257097435849,0.3434670823036559,17.56,18.27
9881441712,1.0,0.1145013140079888,0.4250452735015573,97.28,
984330583F,,0.0309910807351217,0.360942067935969,85.48,88.45
9842161830,,0.0706931019345112,0.3909538659619923,94.59,96.92
9922470945,,0.0251730358567621,0.3566276980178791,82.75,85.71
9937552755,,0.057207271748995,0.3806538491820945,92.59,95.27
9843021DE0,,0.0072257097435849,0.3434670823036559,17.56,18.27
9870046B9D,,0.0072257097435849,0.3434670823036559,17.56,18.27
9914455317,0.0,0.021481914141802,0.3539025075719803,80.13,
9906941A55,,0.0072257097435849,0.3434670823036559,17.56,18.27
A05DD02C8B,,0.0072257097435849,0.3434670823036559,17.56,18.27
9874007059,0.0,0.0885931202934115,0.4047753736920931,96.05,
99362737DE,,0.0125228206627259,0.3473275398143711,63.19,65.68
9897825793,,0.0549867718626717,0.3789678858795146,92.15,94.89
98617426F1,,0.0072257097435849,0.3434670823036559,17.56,18.27
9874104065,,0.0072257097435849,0.3434670823036559,17.56,18.27
983357177F,,0.019720829981521,0.3526056061025608,78.34,81.3
9880364E4B,,0.0072257097435849,0.3434670823036559,17.56,18.27
9866930039,,0.007995005684266,0.3440264660180543,44.25,46.02
99222335B2,,0.0072269424141102,0.3434679782773843,35.3,36.72
9933823212,,0.0126016514415395,0.3473851439332751,63.43,65.92
9857351F5D,0.0,0.0503713873879942,0.3754729320673735,91.26,
9686950406,1.0,0.283061641043569,0.5600172202670207,99.08,
99344263AE,,0.0073453316817433,0.3435540353969554,37.65,39.16
9885422C4A,0.0,0.0312519247450849,0.3611360295196198,85.58,
9850738E25,,0.0091322230802918,0.3448541716733668,50.9,52.94
9877185EE6,,0.0088809555997646,0.3446712094100186,47.41,49.31
9885817244,0.0,0.0628951438224,0.3849855552496555,93.48,
9910919D14,,0.0072257097435849,0.3434670823036559,17.56,18.27
9882276822,,0.0072257097435849,0.3434670823036559,17.56,18.27
9878137088,,0.0144971387984263,0.3487715780913038,67.74,70.39
9941164C0B,,0.0102879424379118,0.3456963087608312,56.07,58.29
9872708061,0.0,0.0143394795462249,0.3486561618631208,67.38,
9906187C1C,0.0,0.0933874828782018,0.4085041225531651,96.41,
991662844E,,0.0098421838965116,0.345371383255869,54.42,56.58
9898727FEB,,0.0091132309981481,0.3448403408420042,50.19,52.2
98908836DB,,0.0072257097435849,0.3434670823036559,17.56,18.27
987431702B,,0.0072257097435849,0.3434670823036559,17.56,18.27
98501286C4,0.0,0.0760094099769156,0.3950417057004066,95.16,
9932011AC0,,0.0072257097435849,0.3434670823036559,17.56,18.27
9921058C0C,,0.0088993845686656,0.3446846270355652,47.65,49.55
9917304229,,0.0532096411188304,0.3776206611929033,91.75,94.48
9846635441,0.0,0.0725018717199777,0.3923429877807065,94.81,
9892561F93,,0.0077841420210785,0.3438730960840646,43.56,45.3
9805852D0C,,0.0163635610663132,0.3501392587347555,72.41,75.24
99216314E9,,0.0072257097435849,0.3434670823036559,17.56,18.27
9915094269,,0.0090511263958251,0.3447951154983596,48.24,50.17
978682142E,0.0,0.0628550420067576,0.3849549501571158,93.47,
9948233593,,0.0072257097435849,0.3434670823036559,17.56,18.27
9905332A8B,,0.0142227812211488,0.3485707429747439,67.06,69.69
9872063C18,,0.0232155156500202,0.3551812730593076,81.51,84.47
991191315E,,0.0158357592090419,0.3497522439340766,70.91,73.68
99192052EA,0.0,0.0395342968448018,0.3673180075384592,88.8,
98798641B2,,0.0797124255828722,0.39789778033006,95.36,97.47
9890596A03,,0.0072257097435849,0.3434670823036559,17.56,18.27
A06D53E605,,0.0072257097435849,0.3434670823036559,17.56,18.27
9905642A5D,,0.0072257097435849,0.3434670823036559,17.56,18.27
9888834BF6,,0.0072257097435849,0.3434670823036559,17.56,18.27
99374871B3,,0.0128478214839368,0.347565056847275,64.05,66.57
9923966BCE,1.0,0.0306576222044293,0.3606941768090899,85.29,
9890468065,,0.0265550475113827,0.3576504545171817,83.39,86.36
9891544854,,0.0175573673465861,0.3510153539670638,75.1,78.02
979517521F,,0.0222193669217313,0.3544462245871634,80.75,83.71
987990103B,,0.0072257097435849,0.3434670823036559,17.56,18.27
98931272AB,,0.0186491926862927,0.3518174888352539,76.89,79.84
9865157916,,0.0072257097435849,0.3434670823036559,17.56,18.27
9901616004,0.0,0.1071955593697008,0.4193007454334705,97.05,
9868655FB8,0.0,0.1934362154065692,0.4880868948697464,98.53,
9935037BE2,,0.0072257097435849,0.3434670823036559,17.56,18.27
986557520A,,0.0648482953375056,0.3864772679977773,93.8,96.29
990857813D,,0.0072257097435849,0.3434670823036559,17.56,18.27
9890985B06,,0.0072257097435849,0.3434670823036559,17.56,18.27
9884279D0E,,0.0682057754051918,0.3890465044303545,94.26,96.66
9917375CBD,,0.0556754573152787,0.3794904748811098,92.36,95.08
9874287767,,0.105504918393205,0.4179744427809728,96.95,98.74
99299695A5,,0.0072257097435849,0.3434670823036559,17.56,18.27
992502019B,0.0,0.0786839208703799,0.3971038049792027,95.33,
98937260FB,,0.0139627432402233,0.3483804397276232,66.45,69.05
9858634225,0.0,0.056324932163426,0.3799835663140445,92.47,
986763452D,,0.0072257097435849,0.3434670823036559,17.56,18.27
991513001F,0.0,0.0342932880212094,0.3634008929470184,86.91,
A00B5770B4,,0.0115233098364786,0.3465975539740682,60.69,63.08
99521516CF,,0.0072257097435849,0.3434670823036559,17.56,18.27
A000085E90,,0.0072257097435849,0.3434670823036559,17.56,18.27
99831335F7,,0.0319294056315836,0.3616400105314211,85.92,88.88
9978566D26,,0.0072257097435849,0.3434670823036559,17.56,18.27
9966646078,,0.0072257097435849,0.3434670823036559,17.56,18.27
9977952279,,0.0072257097435849,0.3434670823036559,17.56,18.27
9958203913,,0.0072257097435849,0.3434670823036559,17.56,18.27
99561456C3,,0.0145626658632314,0.348819553135713,68.09,70.75
A003E226DD,,0.019112116367331,0.3521578393847639,77.57,80.53
9943844FA5,,0.0082814465682868,0.3442348585064532,45.25,47.05
996444367D,,0.0072257097435849,0.3434670823036559,17.56,18.27
9958889F2C,,0.0072257097435849,0.3434670823036559,17.56,18.27
99491087A5,,0.0072257097435849,0.3434670823036559,17.56,18.27
9897794DFC,,0.0307348758114199,0.360751600088012,85.33,88.29
99843523EB,,0.0072257097435849,0.3434670823036559,17.56,18.27
999597290A,,0.0072257097435849,0.3434670823036559,17.56,18.27
9986684857,,0.0072257097435849,0.3434670823036559,17.56,18.27
9978669229,,0.0072257097435849,0.3434670823036559,17.56,18.27
9950346547,,0.0072257097435849,0.3434670823036559,17.56,18.27
9906806AED,,0.0485447778180319,0.3740933026726867,90.9,93.71
9959940280,,0.0072257097435849,0.3434670823036559,17.56,18.27
99537942A9,0.0,0.0932455002386833,0.4083935438262459,96.39,
9979749D64,,0.0072257097435849,0.3434670823036559,17.56,18.27
99796446C0,0.0,0.0305469940589158,0.3606119528824812,85.24,
9980950C7D,,0.0072257097435849,0.3434670823036559,17.56,18.27
9981296A05,,0.0072257097435849,0.3434670823036559,17.56,18.27
9986153227,,0.0072257097435849,0.3434670823036559,17.56,18.27
9972615E3A,,0.0072257097435849,0.3434670823036559,17.56,18.27
9956635B1E,,0.0072257097435849,0.3434670823036559,17.56,18.27
99598708BA,1.0,0.575071621851851,0.765393409962654,99.72,
995832803D,,0.0072257097435849,0.3434670823036559,17.56,18.27
9991868E4E,,0.0072257097435849,0.3434670823036559,17.56,18.27
992782190E,,0.0072257097435849,0.3434670823036559,17.56,18.27
9939925D96,,0.0074449696112199,0.3436264701387361,39.5,41.08
9984355664,,0.0072257097435849,0.3434670823036559,17.56,18.27
9901260A39,,0.017396011750382,0.3508968815430919,74.84,77.75
9950090206,,0.0216079731777835,0.3539954229975103,80.28,83.23
9890303839,0.0,0.0365307225847978,0.3650709638093303,87.8,
99650370AE,,0.0077841420210785,0.3438730960840646,43.56,45.3
9985374F49,,0.0072257097435849,0.3434670823036559,17.56,18.27
9973678B72,,0.0072257097435849,0.3434670823036559,17.56,18.27
9987524D86,,0.0072257097435849,0.3434670823036559,17.56,18.27
99786312CD,,0.0072257097435849,0.3434670823036559,17.56,18.27
9979848F16,,0.0072257097435849,0.3434670823036559,17.56,18.27
9984497B91,,0.0072257097435849,0.3434670823036559,17.56,18.27
9942946A99,,0.0072257097435849,0.3434670823036559,17.56,18.27
9834987804,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0050D22C0,,0.0072257097435849,0.3434670823036559,17.56,18.27
9997035642,,0.0090719988065004,0.3448103147338611,48.76,50.7
99632161F1,,0.0072257097435849,0.3434670823036559,17.56,18.27
9964684D5C,,0.0072764028702185,0.3435039298165525,36.28,37.73
9973312D69,,0.0096499484765188,0.3452313021728577,53.15,55.26
9995957CA8,,0.0072257097435849,0.3434670823036559,17.56,18.27
9968486EDE,,0.0072257097435849,0.3434670823036559,17.56,18.27
9991110CC9,,0.0072257097435849,0.3434670823036559,17.56,18.27
A00EF40046,,0.0094032831019141,0.3450515975823557,51.86,53.92
9970694CF8,,0.0105113631293347,0.3458592204007472,57.53,59.82
A008E2D493,,0.0073453316817433,0.3435540353969554,37.65,39.16
9923450200,,0.0439989909445735,0.3706688060891744,90.02,92.86
9966047228,,0.0072257097435849,0.3434670823036559,17.56,18.27
A06CD3EBF3,,0.0072257097435849,0.3434670823036559,17.56,18.27
9960939AE4,,0.0230582945414574,0.3550652156047388,81.35,84.3
9883154CAD,,0.0072257097435849,0.3434670823036559,17.56,18.27
99813549E2,,0.0072257097435849,0.3434670823036559,17.56,18.27
9983623A52,,0.0072257097435849,0.3434670823036559,17.56,18.27
A04D763708,,0.0072257097435849,0.3434670823036559,17.56,18.27
9997663C7E,,0.0072257097435849,0.3434670823036559,17.56,18.27
99720793EB,,0.0072257097435849,0.3434670823036559,17.56,18.27
9961905810,,0.0072257097435849,0.3434670823036559,17.56,18.27
998902977F,,0.034079293769889,0.3632413345909102,86.8,89.74
A0023ED66C,,0.0072257097435849,0.3434670823036559,17.56,18.27
9975113BA5,,0.0072257097435849,0.3434670823036559,17.56,18.27
99974279BE,,0.0072257097435849,0.3434670823036559,17.56,18.27
9963657DDA,,0.0072257097435849,0.3434670823036559,17.56,18.27
99620721E2,,0.0072257097435849,0.3434670823036559,17.56,18.27
9874939175,,0.0072257097435849,0.3434670823036559,17.56,18.27
9982775E86,,0.0072257097435849,0.3434670823036559,17.56,18.27
998552189A,,0.0072257097435849,0.3434670823036559,17.56,18.27
995707021A,,0.0219195944673948,0.354225159703327,80.54,83.5
9859124680,,0.0090792411006152,0.3448155886278871,49.3,51.28
A0022652F0,,0.0094729596389863,0.3451023549588627,52.23,54.32
99747629FE,,0.0080382000838504,0.3440578871199462,44.5,46.28
A000D4DAB5,,0.0072257097435849,0.3434670823036559,17.56,18.27
9956371145,0.0,0.0556252981816733,0.3794524036200113,92.33,
999127769B,,0.0072257097435849,0.3434670823036559,17.56,18.27
9978114827,,0.0072257097435849,0.3434670823036559,17.56,18.27
99556237FE,,0.0072257097435849,0.3434670823036559,17.56,18.27
994711287E,,0.0072257097435849,0.3434670823036559,17.56,18.27
9969414CAE,,0.0072257097435849,0.3434670823036559,17.56,18.27
A010581D92,,0.016970305690891,0.3505844027935256,73.89,76.78
9996193F68,,0.0072257097435849,0.3434670823036559,17.56,18.27
A00BE80572,,0.0075819548880523,0.3437260675175366,41.09,42.72
A002EC6A12,0.0,0.0761895485006278,0.3951804796042977,95.17,
A00048C163,,0.0124196609015559,0.3472521644973158,62.97,65.45
A008D60B65,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0043B82F1,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0081863AB,,0.0072257097435849,0.3434670823036559,17.56,18.27
9930410193,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0077E1E2C,,0.015954617884495,0.349839380736646,71.12,73.9
A0013A460E,,0.0315498993201368,0.3613576565288571,85.72,88.68
A006343AA2,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0073F51A9,,0.0220781208142761,0.3543420559820412,80.62,83.58
9879200DBB,,0.0145626658632314,0.348819553135713,68.09,70.75
A00721665F,,0.0072257097435849,0.3434670823036559,17.56,18.27
A006C7620D,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0096DCF0A,,0.0083357197778678,0.3442743503019632,45.81,47.64
A00664995C,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0032A9F2A,,0.0085049322547989,0.3443974912429182,46.29,48.14
9958420C25,,0.0072257097435849,0.3434670823036559,17.56,18.27
A02289C7E7,,0.0073076184958013,0.3435266205789845,37.11,38.6
A0058A2533,,0.0215451856702414,0.3539491422869844,80.18,83.14
A002D72181,,0.0090513836974707,0.3447953028628206,48.25,50.18
A00870D35D,,0.0072257097435849,0.3434670823036559,17.56,18.27
A008681FD1,,0.0129774368049239,0.3476598034573234,64.51,67.04
A05CE6D3FC,,0.0106577185027477,0.3459659579421376,58.14,60.45
A002F15B43,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0071281F9,,0.0072269424141102,0.3434679782773843,35.3,36.72
9887609910,0.0,0.0600648939681176,0.3828277987347452,93.07,
A0053ED2CE,,0.0422902206269718,0.3693848652887546,89.63,92.48
A0023EA3F3,,0.0177103364320967,0.351127685702613,75.34,78.25
9979482112,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0052BB648,,0.0072257097435849,0.3434670823036559,17.56,18.27
9932002355,1.0,0.1897622196133283,0.4851283914542311,98.5,
A00673A040,,0.0072257097435849,0.3434670823036559,17.56,18.27
990418258A,,0.016731259398534,0.3504089930690186,73.18,76.04
A00596DCB6,,0.0072525347498672,0.3434865804669849,35.58,37.01
A00756622B,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0022663C3,,0.036057409231196,0.3647173997359695,87.64,90.55
A008F98023,,0.0072257097435849,0.3434670823036559,17.56,18.27
9944898572,,0.0072257097435849,0.3434670823036559,17.56,18.27
A000C234CC,,0.0072257097435849,0.3434670823036559,17.56,18.27
A001B4E925,,0.0088395132140139,0.3446410372529175,47.32,49.21
A0062EC2D9,,0.0072257097435849,0.3434670823036559,17.56,18.27
A00FF11D99,,0.0384012328732168,0.3664696525744008,88.43,91.31
A0058DE6B6,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0061D8F12,,0.0072257097435849,0.3434670823036559,17.56,18.27
9976475F99,0.0,0.1775602335602795,0.475311304738526,98.37,
A009C00D0A,,0.0072257097435849,0.3434670823036559,17.56,18.27
9999854C90,,0.030682427948368,0.3607126147004525,85.31,88.27
A00479C8DC,,0.0122103873502924,0.347099278978919,62.47,64.92
A006D22FF9,,0.0172924080114758,0.3508208220596394,74.62,77.53
9942329D6E,,0.0202972412179006,0.3530298501693336,79.03,82.01
A0086CDE89,,0.0072257097435849,0.3434670823036559,17.56,18.27
A00869D6EF,,0.0072257097435849,0.3434670823036559,17.56,18.27
A055AF4978,,0.0072257097435849,0.3434670823036559,17.56,18.27
A016C7D9D6,,0.0072257097435849,0.3434670823036559,17.56,18.27
A007FCF963,,0.0072257097435849,0.3434670823036559,17.56,18.27
A004147F29,,0.0090151285105924,0.3447689026771906,48.12,50.04
99990450F8,,0.0073453316817433,0.3435540353969554,37.65,39.16
A006C9B096,,0.016242829896564,0.3500507142423745,71.95,74.76
A004A85FA5,,0.0072257097435849,0.3434670823036559,17.56,18.27
991729069A,,0.0072257097435849,0.3434670823036559,17.56,18.27
999509447F,,0.0085049322547989,0.3443974912429182,46.29,48.14
A003FA88B3,,0.0160412600103327,0.349902905496633,71.41,74.2
A003AABAE2,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0053FBE58,,0.0072257097435849,0.3434670823036559,17.56,18.27
9978450D6C,,0.0197597215094676,0.3526342233292781,78.41,81.37
A00435F97D,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0013A1395,,0.0082814465682868,0.3442348585064532,45.25,47.05
9968095C35,,0.0102113583568509,0.3456404742853415,55.48,57.68
A00C39FF4E,,0.0072257097435849,0.3434670823036559,17.56,18.27
A000D4434A,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0017D5B84,,0.0402218892964426,0.3678332275398852,89.0,91.88
A004B0DFE0,,0.0072257097435849,0.3434670823036559,17.56,18.27
994717192E,,0.0112605196633885,0.3464057466077143,59.82,62.18
A0112BFB17,,0.0174128599192735,0.3509092511470578,74.88,77.79
A013E17FCB,,0.0091789935060212,0.3448882329805667,51.0,53.04
A00BD202F8,,0.0072257097435849,0.3434670823036559,17.56,18.27
A01513CC3B,,0.0072257097435849,0.3434670823036559,17.56,18.27
99958070E3,,0.0152726998527908,0.3493395943729609,69.69,72.41
99987372CC,0.0,0.0993256689261766,0.4131370585379252,96.68,
A0166C1E66,,0.064891214779288,0.3865100716247769,93.82,96.32
A00C4E5C55,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0095373A2,,0.0239201106949307,0.3557016000225011,82.03,85.0
A0080C6539,0.0,0.0599294373656267,0.382724642817968,93.03,
A00F5F3787,,0.0072257097435849,0.3434670823036559,17.56,18.27
9916216051,,0.0521417895128094,0.3768120404888199,91.63,94.35
A00AB4BBCD,,0.0083300358868927,0.3442702143288547,45.8,47.62
A0106BE32E,,0.008844312917361,0.3446445316160833,47.33,49.22
A00D88A268,,0.0096983015629051,0.3452665343205829,53.67,55.8
A01507CDC9,,0.0101517163808632,0.3455969945869267,55.34,57.54
A00F93CD89,,0.0072257097435849,0.3434670823036559,17.56,18.27
A00DC434D8,,0.0072257097435849,0.3434670823036559,17.56,18.27
A007C1ED8B,,0.0072257097435849,0.3434670823036559,17.56,18.27
A00EA9BB11,,0.0072257097435849,0.3434670823036559,17.56,18.27
9989128931,,0.0170628674830291,0.3506523345407984,74.16,77.05
A008C726FF,,0.0072257097435849,0.3434670823036559,17.56,18.27
A00A2F391F,0.0,0.0358552954608264,0.3645664656168544,87.53,
A00956E106,0.0,0.0590427021084995,0.3820496178113522,92.89,
A00EF06069,,0.0072257097435849,0.3434670823036559,17.56,18.27
A01825C648,,0.0206731974156333,0.3533066823607944,79.4,82.38
A00E4AF807,,0.0092671852559141,0.344952464360387,51.3,53.34
A014D9DF3E,,0.0072257097435849,0.3434670823036559,17.56,18.27
A00C5AAEE6,,0.0090792411006152,0.3448155886278871,49.3,51.28
A017B2C7DD,,0.0072257097435849,0.3434670823036559,17.56,18.27
A00BBA27BA,,0.0122291461142376,0.347112981972687,62.54,65.0
A0071E5DED,,0.0093744306030875,0.3450305803914025,51.71,53.77
A00F6A38C4,,0.0072257097435849,0.3434670823036559,17.56,18.27
A00AF02C97,,0.0072257097435849,0.3434670823036559,17.56,18.27
A05D56B922,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0226ED43C,,0.0075669033018446,0.3437151233440664,40.82,42.45
A00C0E929D,,0.0149907357872109,0.3491330359884435,69.1,71.8
A00A7B23C7,,0.0076078132830234,0.3437448698276813,41.21,42.85
98842683FD,,0.0443704951959877,0.3709481908197489,90.15,92.98
A0170EF4F3,,0.0080206757079337,0.3440451391176083,44.38,46.15
A02A0EE286,,0.0072257097435849,0.3434670823036559,17.56,18.27
