cig,score_mean,score_lower,score_upper,pc_mean,pc_lower,pc_upper,lift_vs_prior,percentile_rank
71543146AD,0.303864,0.298622,0.318516,0.023273,0.022714,0.024879,1.1636,96.9
57825463EA,0.30386,0.298311,0.315856,0.023273,0.022681,0.024583,1.1636,96.89
6404718C7B,0.30385,0.29786,0.319933,0.023272,0.022633,0.025038,1.1636,96.88
0213303732,0.303827,0.297797,0.317728,0.023269,0.022627,0.024791,1.1635,96.87
5958635527,0.303815,0.297713,0.316565,0.023268,0.022618,0.024662,1.1634,96.86
90499731FA,0.303782,0.296798,0.320393,0.023264,0.022521,0.025089,1.1632,96.85
3046005AD5,0.303755,0.298652,0.312132,0.023262,0.022717,0.024172,1.1631,96.84
8656302E60,0.303751,0.298456,0.315254,0.023261,0.022696,0.024516,1.163,96.83
95470960DB,0.303747,0.296666,0.328819,0.023261,0.022507,0.026047,1.163,96.82
8383386CF8,0.303739,0.296927,0.31928,0.02326,0.022535,0.024965,1.163,96.81
61150055C2,0.303735,0.297372,0.320331,0.023259,0.022582,0.025082,1.163,96.8
8767338C2F,0.303693,0.296723,0.325846,0.023255,0.022513,0.025706,1.1628,96.79
6253853ABF,0.303634,0.298523,0.314199,0.023249,0.022703,0.024399,1.1624,96.78
9378356034,0.303616,0.298831,0.312374,0.023247,0.022736,0.024198,1.1624,96.77
985574848A,0.303601,0.29674,0.326554,0.023245,0.022515,0.025787,1.1622,96.76
72979792CA,0.303589,0.296673,0.323571,0.023244,0.022508,0.025448,1.1622,96.75
8871085AEB,0.30353,0.297518,0.323627,0.023237,0.022597,0.025454,1.1618,96.74
7391813D0B,0.303524,0.297613,0.327991,0.023237,0.022607,0.025952,1.1618,96.73
971006571F,0.303516,0.298341,0.319412,0.023236,0.022684,0.024979,1.1618,96.72
54178230FA,0.303505,0.296915,0.320297,0.023235,0.022533,0.025079,1.1617,96.71
87993350F5,0.303504,0.297325,0.317433,0.023235,0.022577,0.024758,1.1617,96.7
A0260A55C6,0.303439,0.297,0.319302,0.023228,0.022542,0.024967,1.1614,96.69
55401081C0,0.303436,0.297624,0.320478,0.023227,0.022608,0.025099,1.1614,96.68
0968751E99,0.303386,0.297939,0.315175,0.023222,0.022642,0.024507,1.1611,96.67
64944730AA,0.303352,0.296982,0.319075,0.023218,0.02254,0.024942,1.1609,96.66
8599578443,0.303314,0.29794,0.318804,0.023214,0.022642,0.024911,1.1607,96.65
5998469D33,0.303299,0.29731,0.315517,0.023213,0.022575,0.024545,1.1606,96.64
81473974B2,0.303295,0.296839,0.32599,0.023212,0.022525,0.025723,1.1606,96.63
6874873CA9,0.303285,0.297489,0.316731,0.023211,0.022594,0.02468,1.1606,96.62
981418165D,0.303274,0.298093,0.316366,0.02321,0.022658,0.024639,1.1605,96.61
6870790346,0.303271,0.298724,0.311111,0.02321,0.022725,0.02406,1.1605,96.6
7269905364,0.303266,0.29861,0.314749,0.023209,0.022713,0.02446,1.1604,96.59
7799172057,0.303259,0.297268,0.315481,0.023208,0.022571,0.024541,1.1604,96.58
4141920482,0.30324,0.297937,0.312966,0.023206,0.022641,0.024263,1.1603,96.57
82385992F8,0.303226,0.297679,0.315276,0.023205,0.022614,0.024518,1.1602,96.56
6431422155,0.303215,0.297672,0.316826,0.023204,0.022613,0.024691,1.1602,96.55
59933279E4,0.303197,0.297598,0.320949,0.023202,0.022605,0.025152,1.1601,96.54
9486952075,0.303195,0.297236,0.318411,0.023201,0.022567,0.024867,1.16,96.53
6896741AB5,0.303192,0.297262,0.31819,0.023201,0.02257,0.024843,1.16,96.52
6379163BD4,0.303183,0.297494,0.316176,0.0232,0.022594,0.024618,1.16,96.51
8872539ACC,0.303173,0.297289,0.317464,0.023199,0.022573,0.024762,1.16,96.5
023676262D,0.303154,0.297361,0.315847,0.023197,0.02258,0.024582,1.1598,96.49
99725665CD,0.303152,0.29661,0.323234,0.023197,0.022501,0.02541,1.1598,96.48
9022082996,0.303133,0.29733,0.316853,0.023195,0.022577,0.024694,1.1598,96.47
8172957978,0.303113,0.297416,0.317834,0.023193,0.022586,0.024803,1.1596,96.46
A0254CCEDA,0.303107,0.296531,0.320917,0.023192,0.022493,0.025148,1.1596,96.45
7921998F8B,0.303105,0.297976,0.318434,0.023192,0.022645,0.02487,1.1596,96.44
8163134F44,0.303104,0.296847,0.320887,0.023192,0.022526,0.025145,1.1596,96.43
78394327EF,0.303096,0.29815,0.312077,0.023191,0.022664,0.024166,1.1595,96.42
859224835B,0.303069,0.297742,0.313437,0.023188,0.022621,0.024315,1.1594,96.41
50709811E7,0.303056,0.297277,0.31576,0.023187,0.022572,0.024572,1.1593,96.4
9234356FA0,0.303053,0.297797,0.312138,0.023186,0.022627,0.024172,1.1593,96.39
72258819A1,0.303026,0.298758,0.309905,0.023183,0.022728,0.023928,1.1591,96.38
7996951CB8,0.30302,0.297545,0.313403,0.023183,0.0226,0.024312,1.1591,96.37
7472545B33,0.302992,0.297111,0.315555,0.02318,0.022554,0.024549,1.159,96.36
037654706A,0.302975,0.297667,0.314963,0.023178,0.022613,0.024484,1.1589,96.35
0314759357,0.302939,0.297799,0.315913,0.023174,0.022627,0.024589,1.1587,96.34
67853041FF,0.302888,0.298187,0.312491,0.023169,0.022668,0.024211,1.1584,96.33
5883510A09,0.302879,0.297963,0.312839,0.023168,0.022644,0.024249,1.1584,96.32
B2068D54D1,0.302879,0.296928,0.323597,0.023168,0.022535,0.025451,1.1584,96.32
7101856CF5,0.302872,0.297392,0.31324,0.023167,0.022584,0.024294,1.1584,96.3
62020383AA,0.302796,0.296985,0.317732,0.023159,0.022541,0.024791,1.158,96.29
5611266330,0.302792,0.296427,0.32732,0.023158,0.022482,0.025875,1.1579,96.28
94929516FB,0.302726,0.297275,0.313328,0.023151,0.022571,0.024303,1.1576,96.27
986320918E,0.302703,0.298431,0.310414,0.023149,0.022694,0.023983,1.1574,96.26
78180001B2,0.302686,0.297661,0.318228,0.023147,0.022612,0.024847,1.1574,96.25
8608502893,0.302678,0.296636,0.317124,0.023146,0.022504,0.024724,1.1573,96.24
6010836AC6,0.302644,0.297803,0.314762,0.023142,0.022627,0.024462,1.1571,96.23
6424835590,0.302642,0.297972,0.312068,0.023142,0.022645,0.024165,1.1571,96.22
5305055DDD,0.302641,0.297072,0.317989,0.023142,0.02255,0.02482,1.1571,96.21
8665648EF0,0.302639,0.297457,0.310964,0.023142,0.022591,0.024044,1.1571,96.2
6614686391,0.302626,0.297859,0.311515,0.02314,0.022633,0.024104,1.157,96.19
81932660FF,0.302624,0.298009,0.312609,0.02314,0.022649,0.024224,1.157,96.18
825636471B,0.302607,0.297683,0.317514,0.023138,0.022614,0.024767,1.1569,96.17
6346896843,0.302582,0.297828,0.313179,0.023136,0.02263,0.024287,1.1568,96.16
9906410425,0.302578,0.297812,0.309668,0.023135,0.022628,0.023902,1.1568,96.15
8452199F40,0.302552,0.296887,0.319975,0.023133,0.02253,0.025042,1.1566,96.14
5614886E7E,0.302551,0.296782,0.320247,0.023132,0.022519,0.025073,1.1566,96.13
58401937B8,0.302545,0.298092,0.317043,0.023132,0.022658,0.024715,1.1566,96.12
76240740E6,0.302523,0.297884,0.312728,0.023129,0.022636,0.024237,1.1564,96.11
5165586869,0.302511,0.297718,0.314621,0.023128,0.022618,0.024446,1.1564,96.1
7976543384,0.302506,0.297462,0.318803,0.023128,0.022591,0.024911,1.1564,96.09
90529201EB,0.302464,0.29681,0.31874,0.023123,0.022522,0.024904,1.1562,96.08
2509223452,0.302441,0.297114,0.314017,0.023121,0.022554,0.024379,1.156,96.07
0418767973,0.302439,0.298299,0.310112,0.02312,0.02268,0.02395,1.156,96.06
7782187FDB,0.302398,0.297961,0.313145,0.023116,0.022644,0.024283,1.1558,96.05
B4646C8801,0.302392,0.297164,0.311289,0.023115,0.02256,0.024079,1.1558,96.04
89138326DD,0.30239,0.297171,0.311463,0.023115,0.02256,0.024098,1.1558,96.03
A0303610B3,0.302373,0.29775,0.309783,0.023113,0.022622,0.023914,1.1556,96.02
6779136001,0.302371,0.297118,0.314957,0.023113,0.022555,0.024483,1.1556,96.01
7886486620,0.302334,0.297054,0.314953,0.023109,0.022548,0.024483,1.1554,95.99
35382418D5,0.302334,0.296595,0.321803,0.023109,0.0225,0.025248,1.1554,95.99
0194190AA5,0.30232,0.297944,0.310506,0.023108,0.022642,0.023993,1.1554,95.98
572533256D,0.302299,0.296943,0.314871,0.023105,0.022536,0.024474,1.1553,95.97
325206481A,0.302283,0.297758,0.311878,0.023104,0.022622,0.024144,1.1552,95.96
B0F1AE1E49,0.302257,0.297468,0.311694,0.023101,0.022592,0.024124,1.155,95.95
A038CB110C,0.302233,0.296913,0.315938,0.023098,0.022533,0.024592,1.1549,95.94
013853310C,0.302211,0.296813,0.319232,0.023096,0.022523,0.024959,1.1548,95.93
71389618FA,0.302201,0.296723,0.314143,0.023095,0.022513,0.024393,1.1548,95.92
7244557D8C,0.302183,0.297994,0.311543,0.023093,0.022647,0.024107,1.1546,95.91
530980802E,0.302155,0.29758,0.312265,0.02309,0.022604,0.024186,1.1545,95.9
9015472AD7,0.302115,0.29703,0.311458,0.023086,0.022545,0.024098,1.1543,95.89
9500856266,0.302108,0.297572,0.312595,0.023085,0.022603,0.024223,1.1542,95.88
B44AEF07CC,0.302086,0.297012,0.319806,0.023083,0.022544,0.025023,1.1542,95.87
9130254BF1,0.302081,0.297738,0.311125,0.023082,0.02262,0.024061,1.1541,95.86
8125925D6E,0.302071,0.29731,0.313747,0.023081,0.022575,0.024349,1.154,95.85
6336184073,0.302058,0.298026,0.309903,0.02308,0.022651,0.023927,1.154,95.84
0415517F75,0.302053,0.297317,0.309854,0.023079,0.022576,0.023922,1.1539,95.83
7625846731,0.30204,0.297375,0.311881,0.023078,0.022582,0.024144,1.1539,95.82
8514243F94,0.302038,0.297191,0.312533,0.023078,0.022562,0.024216,1.1539,95.81
908978470C,0.302024,0.298365,0.311918,0.023076,0.022687,0.024148,1.1538,95.8
8337690F6F,0.302013,0.296722,0.31573,0.023075,0.022513,0.024569,1.1537,95.79
80001268D1,0.302007,0.297606,0.310742,0.023074,0.022606,0.024019,1.1537,95.78
8820939523,0.301998,0.297829,0.311746,0.023073,0.02263,0.024129,1.1536,95.77
92714545E0,0.301996,0.29772,0.309245,0.023073,0.022618,0.023856,1.1536,95.76
A041D0AF9C,0.301991,0.296946,0.313593,0.023072,0.022537,0.024332,1.1536,95.75
58940460A1,0.301969,0.297833,0.31243,0.02307,0.02263,0.024204,1.1535,95.74
0527968CF6,0.301968,0.296589,0.313768,0.02307,0.022499,0.024352,1.1535,95.73
02152058C6,0.301967,0.298095,0.308215,0.02307,0.022658,0.023744,1.1535,95.72
A0077657DA,0.301959,0.297606,0.311729,0.023069,0.022606,0.024127,1.1534,95.71
7390616143,0.301958,0.296962,0.31149,0.023069,0.022538,0.024101,1.1534,95.7
8311795637,0.301951,0.296886,0.313728,0.023068,0.02253,0.024347,1.1534,95.69
94253805A1,0.301933,0.297293,0.311082,0.023066,0.022573,0.024056,1.1533,95.68
6541488EA7,0.301916,0.2971,0.313377,0.023064,0.022553,0.024309,1.1532,95.67
7285891B72,0.301912,0.297589,0.314542,0.023064,0.022605,0.024437,1.1532,95.66
0202071243,0.301885,0.297584,0.309837,0.023061,0.022604,0.02392,1.1531,95.65
92931169EB,0.301883,0.298087,0.308212,0.023061,0.022657,0.023743,1.1531,95.64
726455004F,0.301876,0.297301,0.313275,0.02306,0.022574,0.024297,1.153,95.63
80064668C0,0.301873,0.297456,0.312132,0.02306,0.02259,0.024172,1.153,95.62
9244396CE6,0.301845,0.297687,0.311966,0.023057,0.022615,0.024153,1.1528,95.61
9869577896,0.301842,0.297482,0.312933,0.023057,0.022593,0.02426,1.1528,95.6
3491584244,0.301821,0.297502,0.312259,0.023054,0.022595,0.024186,1.1527,95.59
6886116AAE,0.301804,0.296973,0.31163,0.023053,0.022539,0.024117,1.1526,95.58
A026FEC13D,0.301802,0.296852,0.313853,0.023052,0.022527,0.024361,1.1526,95.57
611546408B,0.30178,0.297021,0.316648,0.02305,0.022545,0.024671,1.1525,95.56
8739634E1E,0.30177,0.297795,0.311278,0.023049,0.022626,0.024078,1.1524,95.55
6329795812,0.301749,0.296987,0.31375,0.023047,0.022541,0.02435,1.1524,95.54
6091525573,0.30174,0.297615,0.312259,0.023046,0.022607,0.024186,1.1523,95.53
24488517C4,0.301732,0.298179,0.309659,0.023045,0.022667,0.023901,1.1522,95.52
74977570D0,0.30172,0.296823,0.316608,0.023044,0.022524,0.024666,1.1522,95.51
85769280E5,0.301719,0.297316,0.311982,0.023043,0.022576,0.024155,1.1522,95.5
802346117A,0.301699,0.296848,0.312913,0.023041,0.022526,0.024258,1.152,95.49
7948498C0A,0.301663,0.29719,0.310071,0.023037,0.022562,0.023946,1.1518,95.48
6653126D3F,0.301653,0.297791,0.310312,0.023036,0.022626,0.023972,1.1518,95.47
9884650F36,0.301648,0.297369,0.314296,0.023036,0.022581,0.02441,1.1518,95.46
0542139B3E,0.30163,0.297937,0.309756,0.023034,0.022641,0.023911,1.1517,95.45
952441216D,0.301593,0.297114,0.312063,0.02303,0.022554,0.024164,1.1515,95.44
0639711237,0.301568,0.297365,0.312457,0.023027,0.022581,0.024207,1.1513,95.43
83739019B4,0.301565,0.297506,0.312449,0.023027,0.022596,0.024206,1.1513,95.42
0100488D4E,0.301549,0.298017,0.309942,0.023025,0.02265,0.023932,1.1512,95.41
7163783CBC,0.301538,0.297225,0.311619,0.023024,0.022566,0.024115,1.1512,95.4
84174256D9,0.301534,0.29767,0.312571,0.023024,0.022613,0.02422,1.1512,95.39
796174824C,0.301533,0.296913,0.310732,0.023024,0.022533,0.024018,1.1512,95.38
797398763C,0.301528,0.297093,0.310206,0.023023,0.022552,0.023961,1.1511,95.37
9603268374,0.301527,0.296945,0.310508,0.023023,0.022537,0.023994,1.1511,95.36
9379784A9D,0.301524,0.296835,0.314634,0.023023,0.022525,0.024447,1.1511,95.35
81374292D8,0.301506,0.297305,0.310967,0.023021,0.022575,0.024044,1.151,95.34
94801936BF,0.301484,0.296235,0.327158,0.023018,0.022462,0.025856,1.1509,95.32
714677594B,0.301484,0.297787,0.306611,0.023018,0.022625,0.02357,1.1509,95.32
75554212A6,0.301481,0.297267,0.311099,0.023018,0.02257,0.024058,1.1509,95.31
79229419BD,0.301479,0.29762,0.309258,0.023018,0.022608,0.023857,1.1509,95.3
77291085B1,0.301448,0.296414,0.317163,0.023014,0.022481,0.024728,1.1507,95.28
699025199A,0.301448,0.297001,0.318996,0.023014,0.022542,0.024933,1.1507,95.28
A00614FE04,0.301448,0.296743,0.313825,0.023014,0.022515,0.024358,1.1507,95.28
546891429A,0.301446,0.297491,0.309351,0.023014,0.022594,0.023867,1.1507,95.26
8105041B69,0.301431,0.297239,0.311859,0.023013,0.022568,0.024142,1.1506,95.25
601051952F,0.301417,0.297649,0.310846,0.023011,0.022611,0.024031,1.1506,95.24
B573A76F8A,0.301408,0.297229,0.308792,0.02301,0.022566,0.023806,1.1505,95.23
4125035690,0.301405,0.297756,0.308042,0.02301,0.022622,0.023725,1.1505,95.22
91427525A0,0.301401,0.297687,0.310526,0.023009,0.022615,0.023996,1.1504,95.21
88543855A6,0.301388,0.296573,0.317448,0.023008,0.022497,0.02476,1.1504,95.2
9414070054,0.301382,0.29753,0.310215,0.023007,0.022598,0.023962,1.1504,95.19
7706168302,0.301373,0.29717,0.309515,0.023006,0.02256,0.023885,1.1503,95.18
28834477BB,0.301369,0.296706,0.314051,0.023006,0.022511,0.024383,1.1503,95.17
B4ED372C89,0.301368,0.295974,0.3224,0.023006,0.022434,0.025315,1.1503,95.16
7970335084,0.301363,0.297227,0.30943,0.023005,0.022566,0.023876,1.1502,95.15
9093137608,0.301358,0.297182,0.312202,0.023005,0.022562,0.024179,1.1502,95.14
9033008204,0.301347,0.297299,0.311292,0.023004,0.022574,0.024079,1.1502,95.13
5508191EFE,0.301346,0.296895,0.309843,0.023004,0.022531,0.023921,1.1502,95.12
78563690CC,0.301328,0.297743,0.308363,0.023002,0.022621,0.02376,1.1501,95.11
287768659B,0.301323,0.297115,0.311331,0.023001,0.022554,0.024084,1.15,95.1
6436951401,0.301311,0.296633,0.30989,0.023,0.022504,0.023926,1.15,95.09
9677363C92,0.301302,0.296924,0.309967,0.022999,0.022534,0.023934,1.1499,95.08
5811527FC7,0.301287,0.296974,0.309721,0.022997,0.02254,0.023908,1.1498,95.07
5230241369,0.301274,0.297002,0.313484,0.022996,0.022543,0.02432,1.1498,95.06
9582562452,0.301261,0.297326,0.310223,0.022995,0.022577,0.023962,1.1498,95.05
7338050E69,0.301248,0.29737,0.308305,0.022993,0.022581,0.023753,1.1496,95.04
8985600FAE,0.301237,0.296283,0.318078,0.022992,0.022467,0.02483,1.1496,95.03
8978490456,0.301231,0.296642,0.312928,0.022991,0.022505,0.024259,1.1496,95.02
8316110F0E,0.301229,0.296932,0.312367,0.022991,0.022535,0.024197,1.1496,95.01
8861505941,0.301204,0.296675,0.310747,0.022988,0.022508,0.02402,1.1494,95.0
838291042C,0.301186,0.296686,0.315686,0.022987,0.022509,0.024564,1.1494,94.99
89265294C3,0.301175,0.296465,0.314436,0.022985,0.022486,0.024426,1.1492,94.98
4570813236,0.301165,0.296896,0.312243,0.022984,0.022531,0.024184,1.1492,94.97
6328837183,0.301143,0.296261,0.317891,0.022982,0.022464,0.024809,1.1491,94.96
A023E93826,0.301141,0.296574,0.310597,0.022982,0.022497,0.024003,1.1491,94.95
01307645DC,0.301139,0.297396,0.311888,0.022981,0.022584,0.024145,1.1491,94.94
0227108771,0.301118,0.29745,0.309582,0.022979,0.02259,0.023892,1.149,94.93
6163621CF1,0.301094,0.297072,0.309528,0.022977,0.02255,0.023887,1.1488,94.92
72796079BA,0.301084,0.297569,0.307454,0.022976,0.022602,0.023661,1.1488,94.91
5652875405,0.301076,0.29612,0.313613,0.022975,0.02245,0.024335,1.1488,94.9
72050313AC,0.301071,0.29665,0.311344,0.022974,0.022505,0.024085,1.1487,94.89
4958784601,0.30107,0.296873,0.315123,0.022974,0.022529,0.024502,1.1487,94.88
6155061504,0.301067,0.29656,0.310938,0.022974,0.022496,0.024041,1.1487,94.87
027087906C,0.301064,0.297613,0.30873,0.022973,0.022607,0.0238,1.1486,94.86
6008648D2D,0.301042,0.297093,0.311795,0.022971,0.022552,0.024135,1.1486,94.85
99352782C6,0.30104,0.296737,0.321154,0.022971,0.022515,0.025175,1.1486,94.84
8781456EB9,0.301038,0.297177,0.308251,0.022971,0.022561,0.023747,1.1486,94.83
6545205A06,0.301033,0.296294,0.314318,0.02297,0.022468,0.024412,1.1485,94.82
58924213A2,0.301032,0.297059,0.31175,0.02297,0.022549,0.02413,1.1485,94.81
B322DBD51F,0.301014,0.296725,0.311308,0.022968,0.022513,0.024081,1.1484,94.8
77025129F9,0.301,0.296307,0.315915,0.022967,0.022469,0.024589,1.1484,94.79
6523728EA3,0.300988,0.29739,0.307748,0.022965,0.022583,0.023693,1.1482,94.78
8963087D5E,0.300985,0.296933,0.309277,0.022965,0.022535,0.023859,1.1482,94.77
2824618482,0.300973,0.296598,0.310175,0.022964,0.0225,0.023957,1.1482,94.76
8431219E02,0.30097,0.296478,0.310881,0.022963,0.022487,0.024034,1.1482,94.75
6525732467,0.300963,0.297418,0.31052,0.022963,0.022586,0.023995,1.1482,94.74
6967333912,0.300957,0.297309,0.310081,0.022962,0.022575,0.023947,1.1481,94.73
B155D6A27C,0.30095,0.296648,0.311143,0.022961,0.022505,0.024063,1.148,94.72
0441089E24,0.300948,0.297564,0.308128,0.022961,0.022602,0.023734,1.148,94.71
8766971D53,0.300943,0.296489,0.31367,0.022961,0.022488,0.024341,1.148,94.7
6482099D4D,0.300938,0.296642,0.309991,0.02296,0.022505,0.023937,1.148,94.69
9114655340,0.300933,0.296498,0.310626,0.02296,0.022489,0.024007,1.148,94.68
B102D5BF9F,0.300914,0.296817,0.310527,0.022957,0.022523,0.023996,1.1478,94.67
9346536D7E,0.300904,0.296955,0.313261,0.022956,0.022538,0.024296,1.1478,94.66
9599058141,0.300879,0.296529,0.313214,0.022954,0.022493,0.024291,1.1477,94.65
7621163EA6,0.300872,0.297006,0.311324,0.022953,0.022543,0.024083,1.1476,94.64
4947498481,0.300858,0.297294,0.30882,0.022952,0.022573,0.023809,1.1476,94.63
7694044DF4,0.300845,0.296774,0.309947,0.02295,0.022518,0.023932,1.1475,94.62
0441534D5E,0.300837,0.296487,0.309309,0.022949,0.022488,0.023863,1.1474,94.61
70438977AF,0.300825,0.296446,0.310935,0.022948,0.022484,0.02404,1.1474,94.6
6054848AA0,0.300812,0.297594,0.307487,0.022947,0.022605,0.023664,1.1473,94.59
6905393E8F,0.300798,0.296646,0.30852,0.022945,0.022505,0.023777,1.1472,94.58
A031D51831,0.30079,0.29685,0.310368,0.022944,0.022526,0.023978,1.1472,94.57
05094836AA,0.300784,0.296961,0.307744,0.022944,0.022538,0.023692,1.1472,94.56
8372483789,0.300783,0.297322,0.308203,0.022944,0.022576,0.023742,1.1472,94.55
817624961E,0.300734,0.296689,0.310548,0.022938,0.02251,0.023998,1.1469,94.54
8459713802,0.300729,0.296278,0.312818,0.022938,0.022466,0.024247,1.1469,94.53
74284349A7,0.300714,0.297187,0.308222,0.022936,0.022562,0.023744,1.1468,94.52
B1B0B913A1,0.300714,0.297001,0.308334,0.022936,0.022542,0.023757,1.1468,94.52
646052952F,0.300712,0.296635,0.312251,0.022936,0.022504,0.024185,1.1468,94.5
72868567CB,0.30071,0.297154,0.308561,0.022936,0.022559,0.023781,1.1468,94.49
69124237E8,0.300687,0.29685,0.313357,0.022933,0.022526,0.024306,1.1466,94.48
8822074DC2,0.300675,0.297645,0.306965,0.022932,0.02261,0.023608,1.1466,94.47
98598659FD,0.300667,0.297561,0.306806,0.022931,0.022602,0.023591,1.1466,94.46
69530351FF,0.300655,0.297095,0.308973,0.02293,0.022552,0.023826,1.1465,94.45
56982042B2,0.300636,0.297111,0.309516,0.022928,0.022554,0.023885,1.1464,94.44
672865341C,0.300635,0.296168,0.31539,0.022928,0.022455,0.024531,1.1464,94.43
768626280D,0.300634,0.297635,0.305845,0.022928,0.022609,0.023487,1.1464,94.42
4042584DD6,0.300614,0.296538,0.309719,0.022926,0.022494,0.023907,1.1463,94.41
7919317B1E,0.300589,0.297058,0.308012,0.022923,0.022548,0.023721,1.1462,94.4
8790426902,0.300587,0.296533,0.307553,0.022923,0.022493,0.023672,1.1462,94.39
6394601FAA,0.300586,0.29674,0.308568,0.022923,0.022515,0.023782,1.1462,94.38
1001926F79,0.300563,0.296662,0.310577,0.02292,0.022507,0.024001,1.146,94.37
27699001CA,0.300548,0.296847,0.308817,0.022918,0.022526,0.023809,1.1459,94.36
65710623E7,0.300545,0.296759,0.308949,0.022918,0.022517,0.023823,1.1459,94.35
A03BA8FAD7,0.300544,0.296942,0.311482,0.022918,0.022536,0.0241,1.1459,94.34
9324308660,0.300533,0.296809,0.311537,0.022917,0.022522,0.024106,1.1458,94.33
0289219F0D,0.300519,0.296551,0.310204,0.022915,0.022495,0.02396,1.1458,94.32
66903825E1,0.300519,0.297241,0.307646,0.022915,0.022568,0.023682,1.1458,94.32
7461454A9E,0.300517,0.29712,0.305384,0.022915,0.022555,0.023437,1.1458,94.3
9701699F45,0.300504,0.296679,0.307705,0.022914,0.022508,0.023688,1.1457,94.29
5898407F6C,0.300501,0.297047,0.310781,0.022913,0.022547,0.024023,1.1456,94.28
0218282400,0.300501,0.297601,0.306762,0.022913,0.022606,0.023586,1.1456,94.28
02222438B7,0.300499,0.296769,0.312314,0.022913,0.022518,0.024192,1.1456,94.26
81207617F8,0.300497,0.296523,0.309068,0.022913,0.022492,0.023836,1.1456,94.25
6242150123,0.300495,0.296777,0.312185,0.022913,0.022519,0.024177,1.1456,94.24
7720564AF4,0.300465,0.2969,0.30952,0.02291,0.022532,0.023886,1.1455,94.23
0572900408,0.30046,0.297488,0.309776,0.022909,0.022594,0.023914,1.1454,94.22
7834303F57,0.30046,0.296874,0.309754,0.022909,0.022529,0.023911,1.1454,94.22
0452937F6B,0.300444,0.297064,0.310423,0.022907,0.022549,0.023984,1.1454,94.2
1445781837,0.300441,0.296613,0.313228,0.022907,0.022501,0.024292,1.1454,94.19
B280B77867,0.300421,0.296298,0.311394,0.022905,0.022468,0.024091,1.1452,94.18
